Account Length,Area Code,International Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,International Mins,International calls,International Charge,CustServ Calls,Churn,Churn_Probability,Churn_Flag_Predicted,Churn_Risk_Level
125,510, no, yes,34,268.4,112,45.63,222.2,108,18.89,117.6,102,5.29,10.3,3,2.78,0,0,0.4862013340390743,0,Medium Risk
140,415, no, no,0,159.1,104,27.05,269.8,106,22.93,220.4,116,9.92,10.3,4,2.78,1,0,0.475269431875568,0,Medium Risk
90,415, no, no,0,114.4,122,19.45,127.7,154,10.85,253.1,109,11.39,10.1,5,2.73,2,0,0.4504493799722023,0,Medium Risk
67,415, no, no,0,138.9,65,23.61,208.9,109,17.76,232.4,82,10.46,9.2,3,2.48,2,0,0.47861746913657294,0,Medium Risk
113,415, no, no,0,186,55,31.62,237.4,105,20.18,148.1,83,6.66,12.2,6,3.29,1,0,0.4663810196609729,0,Medium Risk
121,510, no, yes,26,170.4,91,28.97,254.5,90,21.63,219.6,122,9.88,15.1,5,4.08,0,0,0.4717623900584051,0,Medium Risk
93,408, no, no,0,164.5,95,27.97,230.9,87,19.63,149.9,91,6.75,9.9,3,2.67,4,0,0.5202777746523872,1,Medium Risk
121,408, no, no,0,168.6,121,28.66,168.6,94,14.33,95.3,59,4.29,12.3,4,3.32,1,0,0.47184697363699013,0,Medium Risk
53,408, no, no,0,261.2,119,44.4,250.8,105,21.32,176,112,7.92,9.8,2,2.65,0,1,0.4930909799577524,0,Medium Risk
75,415, no, no,0,190.5,91,32.39,178.4,75,15.16,162.4,113,7.31,13.1,5,3.54,1,0,0.4582762047635005,0,Medium Risk
132,510, no, no,0,181.1,121,30.79,314.4,109,26.72,246.7,81,11.1,4.2,9,1.13,2,0,0.4754311432020009,0,Medium Risk
162,408, no, no,0,177.1,131,30.11,114.7,122,9.75,153.6,88,6.91,6.5,6,1.76,3,0,0.4643646238513957,0,Medium Risk
140,415, no, no,0,160.5,114,27.29,240.5,103,20.44,233.5,121,10.51,11.3,4,3.05,1,0,0.47235528847146435,0,Medium Risk
91,408, no, no,0,134.7,116,22.9,295.3,98,25.1,195.5,121,8.8,6.6,5,1.78,2,0,0.460412818029846,0,Medium Risk
73,510, no, yes,28,198.2,107,33.69,139.1,123,11.82,199.1,139,8.96,8.8,1,2.38,2,0,0.4814773406977694,0,Medium Risk
95,408, yes, no,0,228.9,134,38.91,255.7,71,21.73,208,120,9.36,10.1,2,2.73,4,1,0.5416440047492573,1,Medium Risk
145,408, no, no,0,241.7,137,41.09,135.8,100,11.54,277.6,123,12.49,13.1,3,3.54,0,0,0.4767358935350239,0,Medium Risk
100,415, no, no,0,131.1,108,22.29,176.2,81,14.98,89.7,81,4.04,4.3,4,1.16,1,0,0.47127541869179834,0,Medium Risk
122,415, no, no,0,234.1,101,39.8,200.2,121,17.02,237.4,89,10.68,13.1,9,3.54,2,0,0.47440156192707683,0,Medium Risk
109,415, no, no,0,200.1,72,34.02,300.9,120,25.58,236,68,10.62,11.9,5,3.21,0,0,0.4467704446241863,0,Medium Risk
82,408, no, no,0,154,107,26.18,94.4,114,8.02,287.6,95,12.94,10.1,7,2.73,1,0,0.4644659078748272,0,Medium Risk
65,415, no, yes,23,224.2,106,38.11,189.6,100,16.12,222.8,75,10.03,9.8,4,2.65,0,0,0.45568614970471977,0,Medium Risk
52,510, no, no,0,148.3,83,25.21,181.6,79,15.44,155.6,104,7,8.3,6,2.24,3,0,0.4798591441161893,0,Medium Risk
136,415, no, yes,24,174.6,76,29.68,176.6,114,15.01,214.4,91,9.65,8.8,5,2.38,2,0,0.46625948226029246,0,Medium Risk
75,415, no, no,0,138.5,110,23.55,153.2,86,13.02,215.6,103,9.7,11.1,7,3,1,0,0.46916812471704783,0,Medium Risk
146,408, no, no,0,109,69,18.53,265.8,98,22.59,228.3,80,10.27,12.6,2,3.4,1,0,0.47799664077578025,0,Medium Risk
105,408, no, no,0,162.3,99,27.59,212.5,95,18.06,214.7,114,9.66,11.1,8,3,4,0,0.49974749888455716,0,Medium Risk
48,415, no, no,0,210.8,84,35.84,189.6,98,16.12,157.6,99,7.09,16.4,3,4.43,2,0,0.4674297517415376,0,Medium Risk
45,415, no, no,0,142.4,107,24.21,318.7,78,27.09,224.1,108,10.08,11.1,7,3,1,0,0.4673608003110868,0,Medium Risk
106,415, no, yes,37,223.5,104,38,235.1,99,19.98,140.1,90,6.3,10.6,5,2.86,2,0,0.4653758407082449,0,Medium Risk
33,510, no, no,0,182.5,65,31.03,232.1,96,19.73,149.2,82,6.71,7.5,2,2.03,2,0,0.4866460877648325,0,Medium Risk
68,408, no, no,0,219.6,97,37.33,141.1,144,11.99,205.7,101,9.26,10.8,4,2.92,2,0,0.4678195153007704,0,Medium Risk
106,408, no, no,0,193.6,66,32.91,238.2,82,20.25,176.4,107,7.94,12.9,3,3.48,0,0,0.4694937430504623,0,Medium Risk
141,415, no, no,0,192.4,111,32.71,156.9,87,13.34,175.8,82,7.91,11,6,2.97,0,0,0.47440612963275525,0,Medium Risk
98,408, no, no,0,236.2,122,40.15,189.4,110,16.1,153.6,104,6.91,13.3,4,3.59,0,0,0.4948723648169773,0,Medium Risk
94,510, no, yes,28,233.2,88,39.64,113.3,102,9.63,118,71,5.31,16.1,4,4.35,0,0,0.47601828271255947,0,Medium Risk
65,510, no, no,0,158.8,53,27,188.5,132,16.02,189.3,87,8.52,9.8,4,2.65,2,0,0.4739327362542412,0,Medium Risk
85,415, no, no,0,126.1,112,21.44,274.7,126,23.35,184.4,95,8.3,9.8,4,2.65,1,0,0.4690296505332355,0,Medium Risk
71,510, no, no,0,290.4,108,49.37,253.9,92,21.58,263.3,126,11.85,10.1,5,2.73,3,1,0.4868258390084129,0,Medium Risk
112,408, no, yes,30,60.6,113,10.3,165.9,96,14.1,132.8,99,5.98,13.3,7,3.59,0,0,0.46486197570373716,0,Medium Risk
110,415, no, no,0,148.4,95,25.23,193.8,98,16.47,206,106,9.27,6.9,6,1.86,0,0,0.4747801625908518,0,Medium Risk
111,415, no, no,0,246.5,108,41.91,216.3,89,18.39,179.6,99,8.08,12.7,3,3.43,2,0,0.483758629993001,0,Medium Risk
74,408, no, no,0,298.1,112,50.68,201.3,100,17.11,214.7,88,9.66,9.7,4,2.62,2,1,0.4744916482536792,0,Medium Risk
105,510, no, no,0,119.3,82,20.28,185.1,111,15.73,157,74,7.07,10.9,4,2.94,2,0,0.47260014787032245,0,Medium Risk
40,408, no, no,0,242.5,82,41.23,232.9,97,19.8,154,86,6.93,9.6,7,2.59,0,0,0.47979568202593426,0,Medium Risk
128,408, yes, yes,18,222.1,89,37.76,160.6,109,13.65,218.8,102,9.85,13.6,2,3.67,0,1,0.5045572243520052,1,Medium Risk
123,408, no, no,0,236.2,135,40.15,273.9,88,23.28,227,77,10.22,10.1,6,2.73,2,1,0.49728530920436115,0,Medium Risk
122,510, no, no,0,144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,0,0.48401623835408825,0,Medium Risk
114,408, no, yes,19,154.6,100,26.28,241.6,109,20.54,160,112,7.2,12.6,1,3.4,3,0,0.460886512517568,0,Medium Risk
102,415, no, yes,25,137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2,0,0.4590652398314834,0,Medium Risk
126,415, no, no,0,103.7,93,17.63,127,107,10.8,329.3,66,14.82,14.4,1,3.89,0,0,0.4956887202564275,0,Medium Risk
150,415, no, no,0,136.6,112,23.22,209.4,81,17.8,161.1,78,7.25,12.2,2,3.29,4,1,0.5501578887491196,1,Medium Risk
60,408, no, no,0,289.8,101,49.27,255.6,115,21.73,242.8,76,10.93,11.7,4,3.16,2,1,0.5092878162186867,1,Medium Risk
123,408, no, no,0,260.9,85,44.35,168.5,103,14.32,178.3,91,8.02,13.3,5,3.59,3,0,0.461637685069584,0,Medium Risk
138,510, yes, no,0,196.2,129,33.35,176.5,86,15,232.4,108,10.46,15.2,1,4.1,0,1,0.4817745303459173,0,Medium Risk
29,510, no, no,0,195.6,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,1,0,0.4722794024636847,0,Medium Risk
111,415, no, no,0,222.2,96,37.77,162.5,111,13.81,184.9,120,8.32,11.9,7,3.21,4,0,0.4851081269818584,0,Medium Risk
37,510, yes, no,0,172.9,119,29.39,183,86,15.56,226.4,100,10.19,9.8,1,2.65,0,1,0.4892104490599573,0,Medium Risk
111,408, no, no,0,249.8,109,42.47,242.4,106,20.6,231.8,78,10.43,11.6,4,3.13,0,1,0.5060491199611108,1,Medium Risk
81,510, no, no,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,0,0.47570115432715776,0,Medium Risk
46,510, no, no,0,90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,1,0,0.47721907384607,0,Medium Risk
69,510, no, yes,27,268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,0,0.47486396971689565,0,Medium Risk
125,408, no, no,0,106.1,95,18.04,157.6,113,13.4,192.5,69,8.66,8.1,3,2.19,1,0,0.45233810201263586,0,Medium Risk
43,415, no, no,0,27,117,4.59,160.9,97,13.68,279.5,96,12.58,10.7,3,2.89,3,0,0.4680815031725598,0,Medium Risk
127,415, no, yes,27,140.1,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,1,0,0.4653260903439207,0,Medium Risk
94,510, no, no,0,245,112,41.65,180.4,91,15.33,262.9,105,11.83,9.7,6,2.62,1,0,0.4527842029522418,0,Medium Risk
46,408, no, no,0,196.7,85,33.44,205.9,74,17.5,216.6,112,9.75,11.2,5,3.02,3,0,0.4484496430014172,0,Medium Risk
73,408, no, yes,26,131.2,98,22.3,106.5,97,9.05,221.7,96,9.98,10.2,6,2.75,2,0,0.4843781511113704,0,Medium Risk
146,408, no, yes,23,149.6,96,25.43,239.8,124,20.38,293.5,135,13.21,7.4,4,2,2,0,0.44583908302153674,0,Medium Risk
93,415, no, no,0,239.8,70,40.77,251.8,99,21.4,168.6,112,7.59,10.9,10,2.94,1,0,0.4637365048138964,0,Medium Risk
52,408, no, yes,31,142.1,77,24.16,193,97,16.41,253.4,88,11.4,11,4,2.97,1,0,0.46156649990810616,0,Medium Risk
202,510, no, no,0,115.4,137,19.62,178.7,70,15.19,185.7,113,8.36,6,3,1.62,3,0,0.4621756163051146,0,Medium Risk
129,510, no, yes,31,193,99,32.81,224.8,87,19.11,197.6,91,8.89,10.3,8,2.78,2,0,0.44829930690178954,0,Medium Risk
94,415, no, no,0,206.1,49,35.04,224.6,115,19.09,256.7,74,11.55,13,1,3.51,1,0,0.4504424219461089,0,Medium Risk
100,415, no, no,0,160.3,138,27.25,221.3,92,18.81,150.4,120,6.77,11.2,2,3.02,0,0,0.481544229931473,0,Medium Risk
43,415, no, no,0,199.9,108,33.98,288.4,80,24.51,180.6,103,8.13,11.3,7,3.05,1,0,0.4732505508609256,0,Medium Risk
130,415, no, no,0,213.1,105,36.23,206.2,108,17.53,163.4,93,7.35,8.9,3,2.4,0,0,0.4851922500342626,0,Medium Risk
124,415, no, no,0,178.3,102,30.31,235,120,19.98,239.7,119,10.79,10.9,1,2.94,3,0,0.4687752804244746,0,Medium Risk
92,510, yes, no,0,252.3,120,42.89,207,112,17.6,284.6,95,12.81,12,5,3.24,3,1,0.4787480800229475,0,Medium Risk
48,415, no, no,0,197.7,64,33.61,136.7,126,11.62,244.4,81,11,13.2,5,3.56,4,0,0.5233151175911054,1,Medium Risk
98,510, no, yes,29,111.1,105,18.89,217.9,101,18.52,248.1,108,11.16,6.6,3,1.78,2,0,0.45710682798125374,0,Medium Risk
100,415, no, no,0,96.5,86,16.41,210.2,133,17.87,146.4,106,6.59,12.5,3,3.38,1,1,0.48066625216921766,0,Medium Risk
79,415, no, no,0,156.9,109,26.67,122.2,87,10.39,189.1,103,8.51,11.3,5,3.05,3,0,0.46426320701851975,0,Medium Risk
164,415, no, no,0,123.3,78,20.96,170,85,14.45,165.9,78,7.47,12.7,2,3.43,1,0,0.4771298491414071,0,Medium Risk
105,415, no, no,0,193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,1,0,0.4533610711744305,0,Medium Risk
89,408, yes, no,0,206.9,134,35.17,167.7,105,14.25,155.7,86,7.01,10.9,4,2.94,0,0,0.470438033247233,0,Medium Risk
126,415, no, no,0,249.8,96,42.47,261.9,92,22.26,166.8,108,7.51,12.7,4,3.43,3,1,0.4714507709139194,0,Medium Risk
96,408, no, no,0,144,102,24.48,224.7,73,19.1,227.7,91,10.25,10,7,2.7,1,0,0.45243242705766085,0,Medium Risk
120,415, no, yes,33,299.5,83,50.92,163.4,84,13.89,146.7,88,6.6,11.6,5,3.13,0,0,0.4638306164408543,0,Medium Risk
212,415, no, no,0,226,127,38.42,304.6,83,25.89,181.2,132,8.15,12.6,4,3.4,2,1,0.4832188036894468,0,Medium Risk
72,415, no, no,0,137.6,106,23.39,143.5,94,12.2,273.7,110,12.32,9.6,6,2.59,2,0,0.47312455778995527,0,Medium Risk
155,415, yes, yes,26,211.7,121,35.99,139.2,123,11.83,146.7,89,6.6,11.1,3,3,1,0,0.4631304089780034,0,Medium Risk
89,415, no, no,0,89.7,80,15.25,179.8,81,15.28,145.7,120,6.56,9.5,4,2.57,2,0,0.473315238800461,0,Medium Risk
126,408, yes, no,0,197.6,126,33.59,246.5,112,20.95,285.3,104,12.84,12.5,8,3.38,2,0,0.45856425767639,0,Medium Risk
172,408, no, no,0,270,102,45.9,256.6,111,21.81,168.5,104,7.58,12,5,3.24,2,1,0.4676988937592032,0,Medium Risk
75,415, no, no,0,224.7,116,38.2,192,79,16.32,212.2,98,9.55,11.3,11,3.05,3,0,0.48042617484692085,0,Medium Risk
143,510, no, no,0,194.3,99,33.03,123.6,133,10.51,229.5,99,10.33,10.2,2,2.75,2,0,0.48070625117878213,0,Medium Risk
166,510, yes, no,0,47.7,89,8.11,264.4,95,22.47,235.2,97,10.58,13.2,3,3.56,0,1,0.5018354524108046,1,Medium Risk
132,415, no, no,0,190.1,105,32.32,182.2,116,15.49,279.8,105,12.59,13,2,3.51,1,0,0.45321595824985456,0,Medium Risk
94,408, yes, no,0,89.5,94,15.22,339.9,106,28.89,172.9,76,7.78,7.9,1,2.13,1,1,0.4991022930242333,0,Medium Risk
99,415, no, no,0,182.6,83,31.04,154.5,111,13.13,196,57,8.82,12.1,5,3.27,0,0,0.46482816784053216,0,Medium Risk
136,415, no, yes,35,205.5,86,34.94,298.5,119,25.37,214.2,104,9.64,6.9,4,1.86,1,0,0.4792393037194699,0,Medium Risk
119,415, no, no,0,231.5,82,39.36,266.9,97,22.69,211,118,9.49,7.4,10,2,1,0,0.46543961177291865,0,Medium Risk
115,510, yes, no,0,251.3,69,42.72,252.5,96,21.46,118.3,112,5.32,9.9,1,2.67,3,1,0.484532044545075,0,Medium Risk
160,415, no, no,0,171.2,103,29.1,243.5,121,20.7,178.2,92,8.02,13,3,3.51,2,0,0.4508172708743501,0,Medium Risk
166,510, no, no,0,197.9,89,33.64,251,113,21.34,138.3,85,6.22,11.2,2,3.02,2,0,0.4745916284195829,0,Medium Risk
120,510, no, no,0,134.8,94,22.92,204.1,106,17.35,238.4,109,10.73,6.7,8,1.81,1,0,0.460586279210259,0,Medium Risk
173,415, no, no,0,191.4,114,32.54,168.5,138,14.32,109.3,99,4.92,10.3,3,2.78,1,0,0.4672192201889542,0,Medium Risk
156,415, no, no,0,174.5,65,29.67,197.4,116,16.78,238.5,86,10.73,10.6,2,2.86,0,0,0.48430456315628384,0,Medium Risk
70,415, no, no,0,177.4,125,30.16,226.2,104,19.23,254.1,72,11.43,10.9,4,2.94,0,0,0.4726227280790504,0,Medium Risk
41,510, no, no,0,182.1,89,30.96,211.5,104,17.98,207.4,124,9.33,6.8,1,1.84,1,0,0.46492876605420963,0,Medium Risk
132,408, no, no,0,222.4,85,37.81,165.4,76,14.06,208.4,97,9.38,11.2,4,3.02,0,0,0.48527863925485504,0,Medium Risk
47,510, yes, no,0,47.8,120,8.13,178.9,123,15.21,152.6,96,6.87,13.3,7,3.59,0,1,0.48586107491316377,0,Medium Risk
160,510, no, no,0,121.8,97,20.71,89.3,97,7.59,150.7,92,6.78,10.3,5,2.78,1,0,0.4322797252395958,0,Medium Risk
180,415, no, no,0,143.5,121,24.4,189.3,111,16.09,174.9,82,7.87,8.8,5,2.38,3,0,0.46861684705334533,0,Medium Risk
93,415, no, no,0,164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,7.8,4,2.11,2,0,0.46694546536175907,0,Medium Risk
109,415, no, no,0,193.6,58,32.91,148.7,115,12.64,282.5,105,12.71,13.1,1,3.54,2,0,0.45649687739650274,0,Medium Risk
80,510, no, no,0,101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,7.3,5,1.97,0,0,0.4755282225724081,0,Medium Risk
54,415, no, yes,24,92.3,88,15.69,193.1,98,16.41,99.3,119,4.47,11.6,3,3.13,2,0,0.4655808236248945,0,Medium Risk
121,415, no, no,0,168.9,128,28.71,123.9,99,10.53,266.3,105,11.98,2.9,7,0.78,2,0,0.4569311575918533,0,Medium Risk
157,510, no, yes,29,219.2,102,37.26,206,109,17.51,192.4,117,8.66,15,5,4.05,1,0,0.45803855908125984,0,Medium Risk
170,510, no, yes,37,178.1,130,30.28,242.8,103,20.64,243,93,10.93,13,4,3.51,0,0,0.45666212476971973,0,Medium Risk
138,510, no, no,0,146.5,101,24.91,284.5,142,24.18,176,98,7.92,14,6,3.78,3,0,0.48028417604209844,0,Medium Risk
92,415, no, yes,31,172.3,116,29.29,266.2,91,22.63,228.2,90,10.27,11.8,5,3.19,1,0,0.4532047210489621,0,Medium Risk
126,415, no, no,0,190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13,3,3.51,1,0,0.4529795310079692,0,Medium Risk
41,415, no, no,0,232.1,74,39.46,327.1,88,27.8,226.5,119,10.19,10.9,2,2.94,3,1,0.48751729530939053,0,Medium Risk
167,415, no, no,0,169.2,124,28.76,173.3,108,14.73,216.5,64,9.74,12.4,4,3.35,4,1,0.5325368510484089,1,Medium Risk
91,510, no, no,0,123.8,107,21.05,319,125,27.12,237.6,78,10.69,7.3,4,1.97,2,0,0.47887565591572573,0,Medium Risk
127,510, no, no,0,96,117,16.32,177,68,15.05,162.2,127,7.3,9.7,4,2.62,3,0,0.4661431679993563,0,Medium Risk
88,408, no, yes,27,93.4,106,15.88,252,92,21.42,189,104,8.5,10.9,1,2.94,1,0,0.47642764414260474,0,Medium Risk
113,415, no, no,0,90.6,130,15.4,170.6,100,14.5,137.4,74,6.18,5.4,9,1.46,1,0,0.4661973873886097,0,Medium Risk
78,510, no, no,0,152.9,81,25.99,256.6,82,21.81,173.6,112,7.81,5.3,6,1.43,2,0,0.47453575747562204,0,Medium Risk
123,408, no, no,0,257.9,92,43.84,211.6,71,17.99,189.3,104,8.52,9.4,2,2.54,2,0,0.49896287489652313,0,Medium Risk
136,408, yes, yes,29,85.2,98,14.48,230.4,85,19.58,243.6,104,10.96,9,3,2.43,2,0,0.4633027392297634,0,Medium Risk
68,415, no, yes,34,160,72,27.2,184.5,119,15.68,208.3,101,9.37,6.1,10,1.65,1,0,0.47595377581117776,0,Medium Risk
132,415, no, yes,10,182.9,54,31.09,292.4,68,24.85,142.3,116,6.4,11.5,4,3.11,0,0,0.4873707151387865,0,Medium Risk
133,415, no, no,0,216.2,67,36.75,222.2,133,18.89,192,95,8.64,3.1,1,0.84,2,0,0.48522390543043864,0,Medium Risk
127,415, no, no,0,261.7,105,44.49,181.8,107,15.45,100.9,131,4.54,3.3,5,0.89,0,0,0.4667194237661294,0,Medium Risk
110,415, no, no,0,241.2,105,41,174.3,85,14.82,245.3,59,11.04,8.5,4,2.3,2,0,0.4596383910802933,0,Medium Risk
121,510, no, no,0,177.2,142,30.12,123.5,88,10.5,213.2,51,9.59,8.4,6,2.27,1,0,0.4662315512537505,0,Medium Risk
116,510, no, no,0,89.5,128,15.22,180.8,137,15.37,193.1,94,8.69,14,3,3.78,2,0,0.4952231465761836,0,Medium Risk
112,415, yes, yes,16,200.3,72,34.05,197.8,91,16.81,151.1,92,6.8,10.4,3,2.81,1,0,0.43969800981749985,0,Medium Risk
97,510, yes, no,0,145,103,24.65,294.3,93,25.02,239.8,120,10.79,11,2,2.97,4,1,0.5439577933209222,1,Medium Risk
43,510, no, no,0,159.5,99,27.12,119.7,149,10.17,173.9,126,7.83,6.8,3,1.84,2,0,0.4819657869496817,0,Medium Risk
110,415, no, no,0,151.8,106,25.81,138,126,11.73,233.5,112,10.51,11.2,8,3.02,3,0,0.4394528646985279,0,Medium Risk
67,408, no, no,0,176.2,120,29.95,236,138,20.06,152.5,104,6.86,10.6,4,2.86,1,0,0.4741391993372846,0,Medium Risk
166,408, no, no,0,152.1,95,25.86,121,105,10.29,198,126,8.91,9.8,5,2.65,0,0,0.4720647439482387,0,Medium Risk
129,408, no, no,0,161.3,122,27.42,220.6,95,18.75,224.7,104,10.11,9.6,3,2.59,1,0,0.4561940540454808,0,Medium Risk
103,510, yes, no,0,171.7,78,29.19,144.5,86,12.28,157.9,106,7.11,6.8,3,1.84,3,0,0.45900919179560096,0,Medium Risk
71,415, no, no,0,278.9,110,47.41,190.2,67,16.17,255.2,84,11.48,11.7,7,3.16,0,1,0.4841348198914854,0,Medium Risk
112,415, no, yes,27,213,121,36.21,226.2,101,19.23,189.8,99,8.54,11.1,3,3,4,0,0.4939575305747164,0,Medium Risk
8,415, no, yes,36,242.9,67,41.29,170.9,59,14.53,177.3,130,7.98,4.8,12,1.3,1,0,0.4684345431426543,0,Medium Risk
98,415, no, no,0,217.2,121,36.92,303.4,73,25.79,197.1,71,8.87,12.4,2,3.35,0,1,0.4869790505630817,0,Medium Risk
90,415, no, no,0,175.9,111,29.9,285.2,115,24.24,150.8,122,6.79,13,7,3.51,1,0,0.4292079645243934,0,Medium Risk
13,415, no, no,0,303.2,133,51.54,170.5,86,14.49,227.6,80,10.24,11.5,3,3.11,0,1,0.490753304239091,0,Medium Risk
58,415, no, no,0,238.9,107,40.61,187.2,88,15.91,181.1,84,8.15,11.8,3,3.19,2,0,0.46792055239737224,0,Medium Risk
137,415, no, yes,22,189.6,42,32.23,179,137,15.22,179.6,126,8.08,11.4,5,3.08,2,0,0.4729215108861149,0,Medium Risk
116,408, no, no,0,133.3,94,22.66,247.8,126,21.06,219,78,9.86,11.3,5,3.05,5,1,0.5273228472351722,1,Medium Risk
94,415, no, yes,28,92.7,107,15.76,127.8,86,10.86,225.6,86,10.15,9.9,4,2.67,3,0,0.45855686199029266,0,Medium Risk
87,415, no, no,0,177.2,72,30.12,248.9,105,21.16,200.8,87,9.04,8.6,7,2.32,3,0,0.44889649591191066,0,Medium Risk
120,415, no, no,0,184.5,103,31.37,209,86,17.77,169.7,70,7.64,10.2,6,2.75,2,0,0.47140710324078583,0,Medium Risk
97,415, no, yes,24,176.1,109,29.94,159.4,81,13.55,269.1,94,12.11,12.1,9,3.27,0,0,0.46408648045718054,0,Medium Risk
134,415, no, no,0,204.7,108,34.8,143.1,105,12.16,165.8,84,7.46,11,4,2.97,6,0,0.500121275632715,1,Medium Risk
68,510, no, no,0,143.6,80,24.41,134.3,65,11.42,215.6,84,9.7,15.5,5,4.19,2,0,0.4660063240805248,0,Medium Risk
93,408, no, no,0,179.3,93,30.48,188.8,65,16.05,253.2,88,11.39,12.1,5,3.27,1,0,0.4583296394385508,0,Medium Risk
120,415, no, no,0,137.3,100,23.34,212.2,129,18.04,152.7,92,6.87,10.5,2,2.84,1,0,0.4405458589779384,0,Medium Risk
41,408, no, no,0,237.8,92,40.43,223.5,155,19,217.4,90,9.78,10.2,6,2.75,2,0,0.4721137091308736,0,Medium Risk
80,510, no, no,0,203.7,92,34.63,216.4,97,18.39,154.2,66,6.94,7.6,5,2.05,2,0,0.4524110664477556,0,Medium Risk
83,415, no, yes,25,191.3,95,32.52,250.7,136,21.31,249.4,86,11.22,17.6,5,4.75,2,0,0.44108410743757176,0,Medium Risk
109,510, yes, no,0,209.1,141,35.55,205,93,17.43,119.4,111,5.37,7.8,3,2.11,2,0,0.4706214194642752,0,Medium Risk
66,510, no, yes,33,88.8,104,15.1,109.6,94,9.32,172.7,107,7.77,7.1,9,1.92,3,0,0.4479621325164897,0,Medium Risk
104,510, no, no,0,97.2,88,16.52,155.6,85,13.23,261.6,105,11.77,12.4,5,3.35,0,0,0.4424246894831828,0,Medium Risk
89,510, no, no,0,137.9,96,23.44,192.6,63,16.37,255.7,125,11.51,11,5,2.97,1,0,0.4642578116130146,0,Medium Risk
127,510, no, no,0,224.3,112,38.13,185.7,103,15.78,159.4,83,7.17,10,1,2.7,2,0,0.4551033045828091,0,Medium Risk
117,408, no, yes,13,207.6,65,35.29,152.7,77,12.98,232.8,95,10.48,9.7,3,2.62,1,0,0.4653687826214585,0,Medium Risk
128,510, no, no,0,268.1,95,45.58,120.5,126,10.24,220.8,121,9.94,14.4,6,3.89,2,0,0.49910624997753705,0,Medium Risk
88,415, no, no,0,166.7,61,28.34,179.3,88,15.24,242.7,131,10.92,6.8,7,1.84,4,1,0.5352047603051929,1,Medium Risk
61,408, no, no,0,267.1,104,45.41,180.4,131,15.33,230.6,106,10.38,17.3,4,4.67,1,1,0.501286662704738,1,Medium Risk
22,415, no, no,0,181.8,108,30.91,198.6,148,16.88,206.6,96,9.3,9.3,3,2.51,2,0,0.4849946075936596,0,Medium Risk
78,415, no, no,0,147.1,80,25.01,199.7,100,16.97,160.7,106,7.23,13.7,7,3.7,0,0,0.49863814245073906,0,Medium Risk
56,415, no, yes,29,37.7,115,6.41,144.1,111,12.25,226.6,101,10.2,4.9,3,1.32,1,0,0.47269960831464936,0,Medium Risk
192,415, no, no,0,185,88,31.45,224.9,98,19.12,212.4,105,9.56,11.4,3,3.08,2,0,0.45327990522620276,0,Medium Risk
70,415, no, no,0,156.4,108,26.59,171,116,14.54,196.1,96,8.82,8.6,4,2.32,2,0,0.4731689339501219,0,Medium Risk
148,510, no, no,0,239.3,84,40.68,195.7,85,16.63,232.6,104,10.47,10.9,3,2.94,1,0,0.46300114383535457,0,Medium Risk
65,415, no, yes,29,215.5,129,36.64,161.9,77,13.76,128.3,91,5.77,8.8,5,2.38,2,0,0.47783597766732433,0,Medium Risk
119,510, no, no,0,134.9,70,22.93,211.5,74,17.98,188.5,105,8.48,11.3,6,3.05,1,0,0.45071881325902785,0,Medium Risk
80,415, no, no,0,194.8,116,33.12,209.9,93,17.84,194.1,100,8.73,12.8,3,3.46,0,0,0.4852795083392462,0,Medium Risk
152,408, no, yes,20,239.1,105,40.65,209.1,111,17.77,268.2,130,12.07,13.3,3,3.59,5,0,0.5142473965594963,1,Medium Risk
113,510, no, no,0,92.6,85,15.74,177.6,92,15.1,159.8,72,7.19,14.4,4,3.89,3,0,0.48554799117543335,0,Medium Risk
75,510, no, no,0,209.4,133,35.6,211.5,121,17.98,291.2,123,13.1,7.2,4,1.94,1,0,0.4679408487240101,0,Medium Risk
80,415, no, no,0,197.6,83,33.59,164.5,86,13.98,94,98,4.23,6.4,6,1.73,1,0,0.4720661991324118,0,Medium Risk
148,408, no, no,0,17.6,121,2.99,161.7,125,13.74,203.1,82,9.14,10.6,6,2.86,1,0,0.46187241049795397,0,Medium Risk
63,415, yes, no,0,62.9,112,10.69,202.9,111,17.25,259,58,11.66,8.9,8,2.4,1,0,0.4483205999986004,0,Medium Risk
97,415, no, yes,28,202.3,97,34.39,69.2,84,5.88,257.6,64,11.59,6.7,3,1.81,1,0,0.4751535942269198,0,Medium Risk
